Âge,Attrition,VoyageD'Affaires,TarifQuotidien,Service,DistanceMaison,Éducation,DomaineÉducation,NombreEmployés,NuméroD'Employé,SatisfactionEnvironnement,Genre,TarifHoraire,EngagementTravail,ÉchellePoste,ResponsabilitéPoste,SatisfactionTravail,ÉtatCivil,SalaireMensuel,TarifMensuel,NombreEntreprisesDéjàTravaillé,PlusDe18,TempsSupplémentaire,AugmentationSalairePourcentage,CotePerformance,SatisfactionRelation,HeuresTravailléesStandard,NiveauOptionStocks,AnnéesTravailléesTotal,NombreFormationsAnDernier,ÉquilibreTravailFamille,AnnéesEmployé,AnnéesPosteActuel,AnnéesDepuisDernièrePromotion,AnnéesAvecGestionnaireActuel
23,Oui,Voyage_Rarement,427,Ventes,7,3,Sciences biologiques,1,1702,3,Homme,99,3,1,Représentant(e) commercial,4,Divorcé(e),2275,25103,1,O,Oui,21,4,2,80,1,3,2,3,3,2,0,2
44,Non,Voyage_Rarement,921,Recherche et développement,2,3,Sciences biologiques,1,1703,3,Femme,96,4,3,Représentant(e) en santé,4,Marié(e),7879,14810,1,O,Oui,19,3,2,80,1,9,2,3,8,7,6,7
35,Non,Voyage_Souvent,146,Recherche et développement,2,4,Médical,1,1704,1,Homme,79,2,1,Scientifique chercheur(e),4,Célibataire,4930,13970,0,O,Oui,14,3,3,80,0,6,2,4,5,4,1,4
43,Non,Voyage_Rarement,1179,Ventes,2,3,Médical,1,1706,4,Homme,73,3,2,Directeur/directrice commercial,4,Marié(e),7847,6069,1,O,Oui,17,3,1,80,1,10,3,3,10,9,8,8
24,Non,Voyage_Rarement,581,Recherche et développement,9,3,Médical,1,1707,3,Homme,62,4,1,Scientifique chercheur(e),3,Marié(e),4401,17616,1,O,Non,16,3,4,80,1,5,1,3,5,3,0,4
41,Non,Voyage_Rarement,918,Ventes,6,3,Marketing,1,1708,4,Homme,35,3,3,Directeur/directrice commercial,3,Célibataire,9241,15869,1,O,Non,12,3,2,80,0,10,3,3,10,8,8,7
29,Non,Voyage_Rarement,1082,Recherche et développement,9,4,Médical,1,1709,4,Femme,43,3,1,Technicien(ne) en laboratoire,3,Marié(e),2974,25412,9,O,Non,17,3,3,80,1,9,2,3,5,3,1,2
36,Non,Voyage_Rarement,530,Ventes,2,4,Sciences biologiques,1,1710,3,Femme,51,3,2,Représentant(e) commercial,4,Célibataire,4502,7439,3,O,Non,15,3,3,80,0,17,2,2,13,7,6,7
45,Non,Ne_Voyage_Pas,1238,Recherche et développement,1,1,Sciences biologiques,1,1712,3,Homme,74,2,3,Représentant(e) en santé,3,Marié(e),10748,3395,3,O,Non,23,4,4,80,1,25,3,2,23,15,14,4
24,Oui,Voyage_Rarement,240,Ressources humaines,22,1,Ressources humaines,1,1714,4,Homme,58,1,1,Ressources humaines,3,Marié(e),1555,11585,1,O,Non,11,3,3,80,1,1,2,3,1,0,0,0
47,Oui,Voyage_Souvent,1093,Ventes,9,3,Sciences biologiques,1,1716,3,Homme,82,1,4,Directeur/directrice commercial,3,Marié(e),12936,24164,7,O,Non,11,3,3,80,0,25,3,1,23,5,14,10
26,Non,Voyage_Rarement,390,Recherche et développement,17,4,Médical,1,1718,4,Homme,62,1,1,Technicien(ne) en laboratoire,3,Marié(e),2305,6217,1,O,Non,15,3,3,80,3,3,3,4,3,2,0,2
45,Non,Voyage_Rarement,1005,Recherche et développement,28,2,Diplôme technique,1,1719,4,Femme,48,2,4,Directeur/directrice de recherche,2,Célibataire,16704,17119,1,O,Non,11,3,3,80,0,21,2,3,21,6,8,6
32,Non,Voyage_Souvent,585,Recherche et développement,10,3,Sciences biologiques,1,1720,1,Homme,56,3,1,Scientifique chercheur(e),3,Marié(e),3433,17360,6,O,Non,13,3,1,80,1,10,3,2,5,2,1,3
31,Non,Voyage_Rarement,741,Recherche et développement,2,4,Sciences biologiques,1,1721,2,Homme,69,3,1,Technicien(ne) en laboratoire,3,Marié(e),3477,18103,1,O,Non,14,3,4,80,1,6,2,4,5,2,0,3
41,Non,Ne_Voyage_Pas,552,Ressources humaines,4,3,Ressources humaines,1,1722,3,Homme,60,1,2,Ressources humaines,2,Marié(e),6430,20794,6,O,Non,19,3,2,80,1,10,4,3,3,2,1,2
40,Non,Voyage_Rarement,369,Recherche et développement,8,2,Sciences biologiques,1,1724,2,Femme,92,3,2,Chef de la production,1,Marié(e),6516,5041,2,O,Oui,16,3,2,80,1,18,3,3,1,0,0,0
24,Non,Voyage_Rarement,506,Recherche et développement,29,1,Médical,1,1725,2,Homme,91,3,1,Technicien(ne) en laboratoire,1,Divorcé(e),3907,3622,1,O,Non,13,3,2,80,3,6,2,4,6,2,1,2
46,Non,Voyage_Rarement,717,Recherche et développement,13,4,Sciences biologiques,1,1727,3,Homme,34,3,2,Représentant(e) en santé,2,Célibataire,5562,9697,6,O,Non,14,3,4,80,0,19,3,3,10,7,0,9
35,Non,Voyage_Rarement,1370,Recherche et développement,27,4,Sciences biologiques,1,1728,4,Homme,49,3,2,Chef de la production,3,Marié(e),6883,5151,2,O,Non,16,3,2,80,1,17,3,3,7,7,0,7
30,Non,Voyage_Rarement,793,Recherche et développement,16,1,Sciences biologiques,1,1729,2,Homme,33,3,1,Scientifique chercheur(e),4,Marié(e),2862,3811,1,O,Non,12,3,2,80,1,10,2,2,10,0,0,8
47,Non,Ne_Voyage_Pas,543,Ventes,2,4,Marketing,1,1731,3,Homme,87,3,2,Directeur/directrice commercial,2,Marié(e),4978,3536,7,O,Non,11,3,4,80,1,4,3,1,1,0,0,0
46,Non,Voyage_Rarement,1277,Ventes,2,3,Sciences biologiques,1,1732,3,Homme,74,3,3,Directeur/directrice commercial,4,Divorcé(e),10368,5596,4,O,Oui,12,3,2,80,1,13,5,2,10,6,0,3
36,Oui,Voyage_Rarement,1456,Ventes,13,5,Marketing,1,1733,2,Homme,96,2,2,Directeur/directrice commercial,1,Divorcé(e),6134,8658,5,O,Oui,13,3,2,80,3,16,3,3,2,2,2,2
32,Oui,Voyage_Rarement,964,Ventes,1,2,Sciences biologiques,1,1734,1,Homme,34,1,2,Directeur/directrice commercial,2,Célibataire,6735,12147,6,O,Non,15,3,2,80,0,10,2,3,0,0,0,0
23,Non,Voyage_Rarement,160,Recherche et développement,4,1,Médical,1,1735,3,Femme,51,3,1,Technicien(ne) en laboratoire,2,Célibataire,3295,12862,1,O,Non,13,3,3,80,0,3,3,1,3,2,1,2
31,Non,Voyage_Souvent,163,Recherche et développement,24,1,Diplôme technique,1,1736,4,Femme,30,3,2,Chef de la production,4,Célibataire,5238,6670,2,O,Non,20,4,4,80,0,9,3,2,5,4,1,4
39,Non,Ne_Voyage_Pas,792,Recherche et développement,1,3,Sciences biologiques,1,1737,4,Homme,77,3,2,Technicien(ne) en laboratoire,4,Marié(e),6472,8989,1,O,Oui,15,3,4,80,1,9,2,3,9,8,5,8
32,Non,Voyage_Rarement,371,Ventes,19,3,Sciences biologiques,1,1739,4,Homme,80,1,3,Directeur/directrice commercial,3,Marié(e),9610,3840,3,O,Non,13,3,3,80,1,10,2,1,4,3,0,2
40,Non,Voyage_Rarement,611,Ventes,7,4,Médical,1,1740,2,Homme,88,3,5,Gestionnaire,2,Célibataire,19833,4349,1,O,Non,14,3,2,80,0,21,3,2,21,8,12,8
45,Non,Voyage_Rarement,176,Ressources humaines,4,3,Sciences biologiques,1,1744,3,Femme,56,1,3,Ressources humaines,3,Marié(e),9756,6595,4,O,Non,21,4,3,80,2,9,2,4,5,0,0,3
30,Non,Voyage_Souvent,1312,Recherche et développement,2,4,Diplôme technique,1,1745,4,Femme,78,2,1,Scientifique chercheur(e),1,Célibataire,4968,26427,0,O,Non,16,3,4,80,0,10,2,3,9,7,0,7
24,Non,Voyage_Souvent,897,Ressources humaines,10,3,Médical,1,1746,1,Homme,59,3,1,Ressources humaines,4,Marié(e),2145,2097,0,O,Non,14,3,4,80,1,3,2,3,2,2,2,1
30,Oui,Voyage_Souvent,600,Ressources humaines,8,3,Ressources humaines,1,1747,3,Femme,66,2,1,Ressources humaines,4,Divorcé(e),2180,9732,6,O,Non,11,3,3,80,1,6,0,2,4,2,1,2
31,Non,Voyage_Rarement,1003,Ventes,5,3,Diplôme technique,1,1749,1,Homme,51,3,2,Directeur/directrice commercial,3,Marié(e),8346,20943,1,O,Non,19,3,3,80,1,6,3,3,5,2,0,2
27,Non,Voyage_Rarement,1054,Recherche et développement,8,3,Médical,1,1751,3,Femme,67,3,1,Scientifique chercheur(e),4,Célibataire,3445,6152,1,O,Non,11,3,3,80,0,6,5,2,6,2,1,4
29,Oui,Voyage_Rarement,428,Ventes,9,3,Marketing,1,1752,2,Femme,52,1,1,Représentant(e) commercial,2,Célibataire,2760,14630,1,O,Non,13,3,3,80,0,2,3,3,2,2,2,2
29,Non,Voyage_Souvent,461,Recherche et développement,1,3,Sciences biologiques,1,1753,4,Homme,70,4,2,Représentant(e) en santé,3,Célibataire,6294,23060,8,O,Oui,12,3,4,80,0,10,5,4,3,2,0,2
30,Non,Voyage_Rarement,979,Ventes,15,2,Marketing,1,1754,3,Homme,94,2,3,Directeur/directrice commercial,1,Divorcé(e),7140,3088,2,O,Non,11,3,1,80,1,12,2,3,7,7,1,7
34,Non,Voyage_Rarement,181,Recherche et développement,2,4,Médical,1,1755,4,Homme,97,4,1,Scientifique chercheur(e),4,Marié(e),2932,5586,0,O,Oui,14,3,1,80,3,6,3,3,5,0,1,2
33,Non,Ne_Voyage_Pas,1283,Ventes,2,3,Marketing,1,1756,4,Femme,62,3,2,Directeur/directrice commercial,2,Célibataire,5147,10697,8,O,Non,15,3,4,80,0,13,2,2,11,7,1,7
49,Non,Voyage_Rarement,1313,Ventes,11,4,Marketing,1,1757,4,Femme,80,3,2,Directeur/directrice commercial,4,Célibataire,4507,8191,3,O,Non,12,3,3,80,0,8,1,4,5,1,0,4
33,Oui,Voyage_Rarement,211,Ventes,16,3,Sciences biologiques,1,1758,1,Femme,74,3,3,Directeur/directrice commercial,1,Célibataire,8564,10092,2,O,Oui,20,4,3,80,0,11,2,2,0,0,0,0
38,Non,Voyage_Souvent,594,Recherche et développement,2,2,Médical,1,1760,3,Femme,75,2,1,Technicien(ne) en laboratoire,2,Marié(e),2468,15963,4,O,Non,14,3,2,80,1,9,4,2,6,1,0,5
31,Oui,Voyage_Rarement,1079,Ventes,16,4,Marketing,1,1761,1,Homme,70,3,3,Directeur/directrice commercial,3,Marié(e),8161,19002,2,O,Non,13,3,1,80,3,10,2,3,1,0,0,0
29,Non,Voyage_Rarement,590,Recherche et développement,4,3,Diplôme technique,1,1762,4,Femme,91,2,1,Scientifique chercheur(e),1,Divorcé(e),2109,10007,1,O,Non,13,3,3,80,1,1,2,3,1,0,0,0
30,Non,Voyage_Rarement,305,Recherche et développement,16,3,Sciences biologiques,1,1763,3,Homme,58,4,2,Représentant(e) en santé,3,Marié(e),5294,9128,3,O,Non,16,3,3,80,1,10,3,3,7,0,1,7
32,Non,Ne_Voyage_Pas,953,Recherche et développement,5,4,Diplôme technique,1,1764,2,Homme,65,3,1,Scientifique chercheur(e),2,Célibataire,2718,17674,2,O,Non,14,3,2,80,0,12,3,3,7,7,0,7
38,Non,Voyage_Rarement,833,Recherche et développement,18,3,Médical,1,1766,2,Homme,60,1,2,Représentant(e) en santé,4,Marié(e),5811,24539,3,O,Oui,16,3,3,80,1,15,2,3,1,0,1,0
43,Oui,Voyage_Souvent,807,Recherche et développement,17,3,Diplôme technique,1,1767,3,Homme,38,2,1,Scientifique chercheur(e),3,Marié(e),2437,15587,9,O,Oui,16,3,4,80,1,6,4,3,1,0,0,0
42,Non,Voyage_Rarement,855,Recherche et développement,12,3,Médical,1,1768,2,Homme,57,3,1,Technicien(ne) en laboratoire,2,Divorcé(e),2766,8952,8,O,Non,22,4,2,80,3,7,6,2,5,3,0,4
55,Non,Voyage_Rarement,478,Recherche et développement,2,3,Médical,1,1770,3,Homme,60,2,5,Directeur/directrice de recherche,1,Marié(e),19038,19805,8,O,Non,12,3,2,80,3,34,2,3,1,0,0,0
33,Non,Ne_Voyage_Pas,775,Recherche et développement,4,3,Diplôme technique,1,1771,4,Homme,90,3,2,Scientifique chercheur(e),2,Divorcé(e),3055,6194,5,O,Non,15,3,4,80,2,11,2,2,9,8,1,7
41,Non,Voyage_Rarement,548,Recherche et développement,9,4,Sciences biologiques,1,1772,3,Homme,94,3,1,Technicien(ne) en laboratoire,1,Divorcé(e),2289,20520,1,O,Non,20,4,2,80,2,5,2,3,5,3,0,4
34,Non,Ne_Voyage_Pas,1375,Ventes,10,3,Sciences biologiques,1,1774,4,Homme,87,3,2,Directeur/directrice commercial,3,Divorcé(e),4001,12313,1,O,Oui,14,3,3,80,1,15,3,3,15,14,0,7
53,Non,Ne_Voyage_Pas,661,Recherche et développement,1,4,Médical,1,1775,1,Femme,60,2,4,Chef de la production,3,Marié(e),12965,22308,4,O,Oui,20,4,4,80,3,27,2,2,3,2,0,2
43,Non,Voyage_Rarement,244,Ressources humaines,2,3,Sciences biologiques,1,1778,2,Homme,97,3,1,Ressources humaines,4,Célibataire,3539,5033,0,O,Non,13,3,2,80,0,10,5,3,9,7,1,8
34,Non,Voyage_Rarement,511,Ventes,3,2,Sciences biologiques,1,1779,4,Femme,32,1,2,Directeur/directrice commercial,4,Célibataire,6029,25353,5,O,Non,12,3,1,80,0,6,3,3,2,2,2,2
21,Oui,Voyage_Rarement,337,Ventes,7,1,Marketing,1,1780,2,Homme,31,3,1,Représentant(e) commercial,2,Célibataire,2679,4567,1,O,Non,13,3,2,80,0,1,3,3,1,0,1,0
38,Non,Voyage_Rarement,1153,Recherche et développement,6,2,Autre,1,1782,4,Femme,40,2,1,Technicien(ne) en laboratoire,3,Marié(e),3702,16376,1,O,Non,11,3,2,80,1,5,3,3,5,4,0,4
22,Oui,Voyage_Rarement,1294,Recherche et développement,8,1,Médical,1,1783,3,Femme,79,3,1,Technicien(ne) en laboratoire,1,Marié(e),2398,15999,1,O,Oui,17,3,3,80,0,1,6,3,1,0,0,0
31,Non,Voyage_Rarement,196,Ventes,29,4,Marketing,1,1784,1,Femme,91,2,2,Directeur/directrice commercial,4,Marié(e),5468,13402,1,O,Non,14,3,1,80,2,13,3,3,12,7,5,7
51,Non,Voyage_Rarement,942,Recherche et développement,3,3,Diplôme technique,1,1786,1,Femme,53,3,3,Gestionnaire,3,Marié(e),13116,22984,2,O,Non,11,3,4,80,0,15,2,3,2,2,2,2
37,Non,Voyage_Rarement,589,Ventes,9,2,Marketing,1,1787,2,Homme,46,2,2,Directeur/directrice commercial,2,Marié(e),4189,8800,1,O,Non,14,3,1,80,2,5,2,3,5,2,0,3
46,Non,Voyage_Rarement,734,Recherche et développement,2,4,Médical,1,1789,3,Homme,46,3,5,Directeur/directrice de recherche,4,Divorcé(e),19328,14218,7,O,Oui,17,3,3,80,1,24,3,3,2,1,2,2
36,Non,Voyage_Rarement,1383,Recherche et développement,10,3,Sciences biologiques,1,1790,4,Homme,90,3,3,Représentant(e) en santé,1,Marié(e),8321,25949,7,O,Oui,13,3,4,80,1,15,1,3,12,8,5,7
44,Oui,Voyage_Souvent,429,Recherche et développement,1,2,Médical,1,1792,3,Homme,99,3,1,Scientifique chercheur(e),2,Divorcé(e),2342,11092,1,O,Oui,12,3,3,80,3,6,2,2,5,3,2,3
37,Non,Voyage_Rarement,1239,Ressources humaines,8,2,Autre,1,1794,3,Homme,89,3,2,Ressources humaines,2,Divorcé(e),4071,12832,2,O,Non,13,3,3,80,0,19,4,2,10,0,4,7
35,Oui,Voyage_Rarement,303,Ventes,27,3,Sciences biologiques,1,1797,3,Homme,84,3,2,Directeur/directrice commercial,4,Célibataire,5813,13492,1,O,Oui,18,3,4,80,0,10,2,3,10,7,7,7
33,Non,Voyage_Rarement,867,Recherche et développement,8,4,Sciences biologiques,1,1798,4,Homme,90,4,1,Scientifique chercheur(e),1,Marié(e),3143,6076,6,O,Non,19,3,2,80,1,14,1,3,10,8,7,6
28,Non,Voyage_Rarement,1181,Recherche et développement,1,3,Sciences biologiques,1,1799,3,Homme,82,3,1,Scientifique chercheur(e),4,Marié(e),2044,5531,1,O,Non,11,3,3,80,1,5,6,4,5,3,0,3
39,Non,Voyage_Rarement,1253,Recherche et développement,10,1,Médical,1,1800,3,Homme,65,3,3,Directeur/directrice de recherche,3,Célibataire,13464,7914,7,O,Non,21,4,3,80,0,9,3,3,4,3,2,2
46,Non,Ne_Voyage_Pas,849,Ventes,26,2,Sciences biologiques,1,1801,2,Homme,98,2,2,Directeur/directrice commercial,2,Célibataire,7991,25166,8,O,Non,15,3,3,80,0,6,3,3,2,2,2,2
40,Non,Voyage_Rarement,616,Recherche et développement,2,2,Sciences biologiques,1,1802,3,Femme,99,3,1,Technicien(ne) en laboratoire,1,Marié(e),3377,25605,4,O,Non,17,3,4,80,1,7,5,2,4,3,0,2
42,Non,Voyage_Rarement,1128,Recherche et développement,13,3,Médical,1,1803,2,Homme,95,4,2,Représentant(e) en santé,1,Marié(e),5538,5696,5,O,Non,18,3,3,80,2,10,2,2,0,0,0,0
35,Non,Ne_Voyage_Pas,1180,Recherche et développement,2,2,Médical,1,1804,2,Homme,90,3,2,Chef de la production,4,Divorcé(e),5762,24442,2,O,Non,14,3,3,80,1,15,6,3,7,7,1,7
38,Non,Ne_Voyage_Pas,1336,Ressources humaines,2,3,Ressources humaines,1,1805,1,Homme,100,3,1,Ressources humaines,2,Divorcé(e),2592,7129,5,O,Non,13,3,4,80,3,13,3,3,11,10,3,8
34,Oui,Voyage_Souvent,234,Recherche et développement,9,4,Sciences biologiques,1,1807,4,Homme,93,3,2,Technicien(ne) en laboratoire,1,Marié(e),5346,6208,4,O,Non,17,3,3,80,1,11,3,2,7,1,0,7
37,Oui,Voyage_Rarement,370,Recherche et développement,10,4,Médical,1,1809,4,Homme,58,3,2,Chef de la production,1,Célibataire,4213,4992,1,O,Non,15,3,2,80,0,10,4,1,10,3,0,8
39,Non,Voyage_Souvent,766,Ventes,20,3,Sciences biologiques,1,1812,3,Homme,83,3,2,Directeur/directrice commercial,4,Divorcé(e),4127,19188,2,O,Non,18,3,4,80,1,7,6,3,2,1,2,2
43,Non,Ne_Voyage_Pas,343,Recherche et développement,9,3,Sciences biologiques,1,1813,1,Homme,52,3,1,Scientifique chercheur(e),3,Célibataire,2438,24978,4,O,Non,13,3,3,80,0,7,2,2,3,2,1,2
41,Non,Voyage_Rarement,447,Recherche et développement,5,3,Sciences biologiques,1,1814,2,Homme,85,4,2,Représentant(e) en santé,2,Célibataire,6870,15530,3,O,Non,12,3,1,80,0,11,3,1,3,2,1,2
41,Non,Voyage_Rarement,796,Ventes,4,1,Marketing,1,1815,3,Femme,81,3,3,Directeur/directrice commercial,3,Divorcé(e),10447,26458,0,O,Oui,13,3,4,80,1,23,3,4,22,14,13,5
30,Non,Voyage_Rarement,1092,Recherche et développement,10,3,Médical,1,1816,1,Femme,64,3,3,Chef de la production,3,Célibataire,9667,2739,9,O,Non,14,3,2,80,0,9,3,3,7,7,0,2
26,Oui,Voyage_Rarement,920,Ressources humaines,20,2,Médical,1,1818,4,Femme,69,3,1,Ressources humaines,2,Marié(e),2148,6889,0,O,Oui,11,3,3,80,0,6,3,3,5,1,1,4
46,Oui,Voyage_Rarement,261,Recherche et développement,21,2,Médical,1,1821,4,Femme,66,3,2,Représentant(e) en santé,2,Marié(e),8926,10842,4,O,Non,22,4,4,80,1,13,2,4,9,7,3,7
40,Non,Voyage_Rarement,1194,Recherche et développement,1,3,Sciences biologiques,1,1822,3,Femme,52,3,2,Représentant(e) en santé,4,Divorcé(e),6513,9060,4,O,Non,17,3,4,80,1,12,3,3,5,3,0,3
34,Non,Voyage_Rarement,810,Ventes,8,2,Diplôme technique,1,1823,2,Homme,92,4,2,Directeur/directrice commercial,3,Marié(e),6799,22128,1,O,Non,21,4,3,80,2,10,5,3,10,8,4,8
58,Non,Ne_Voyage_Pas,350,Ventes,2,3,Médical,1,1824,2,Homme,52,3,4,Gestionnaire,2,Divorcé(e),16291,22577,4,O,Non,22,4,4,80,1,37,0,2,16,9,14,14
35,Non,Voyage_Rarement,185,Recherche et développement,23,4,Médical,1,1826,2,Homme,91,1,1,Technicien(ne) en laboratoire,3,Marié(e),2705,9696,0,O,Non,16,3,2,80,1,6,2,4,5,4,0,3
47,Non,Voyage_Rarement,1001,Recherche et développement,4,3,Sciences biologiques,1,1827,3,Femme,92,2,3,Chef de la production,2,Divorcé(e),10333,19271,8,O,Oui,12,3,3,80,1,28,4,3,22,11,14,10
40,Non,Voyage_Rarement,750,Recherche et développement,12,3,Sciences biologiques,1,1829,2,Femme,47,3,2,Représentant(e) en santé,1,Divorcé(e),4448,10748,2,O,Non,12,3,2,80,1,15,3,3,7,4,7,7
54,Non,Voyage_Rarement,431,Recherche et développement,7,4,Médical,1,1830,4,Femme,68,3,2,Scientifique chercheur(e),4,Marié(e),6854,15696,4,O,Non,15,3,2,80,1,14,2,2,7,1,1,7
31,Non,Voyage_Souvent,1125,Ventes,7,4,Marketing,1,1833,1,Femme,68,3,3,Directeur/directrice commercial,1,Marié(e),9637,8277,2,O,Non,14,3,4,80,2,9,3,3,3,2,2,2
28,Non,Voyage_Rarement,1217,Recherche et développement,1,3,Médical,1,1834,3,Femme,67,3,1,Scientifique chercheur(e),1,Marié(e),3591,12719,1,O,Non,25,4,3,80,1,3,3,3,3,2,1,2
38,Non,Voyage_Rarement,723,Ventes,2,4,Marketing,1,1835,2,Femme,77,1,2,Représentant(e) commercial,4,Marié(e),5405,4244,2,O,Oui,20,4,1,80,2,20,4,2,4,2,0,3
26,Non,Voyage_Rarement,572,Ventes,10,3,Médical,1,1836,3,Homme,46,3,2,Directeur/directrice commercial,4,Célibataire,4684,9125,1,O,Non,13,3,1,80,0,5,4,3,5,3,1,2
58,Non,Voyage_Souvent,1216,Recherche et développement,15,4,Sciences biologiques,1,1837,1,Homme,87,3,4,Directeur/directrice de recherche,3,Marié(e),15787,21624,2,O,Oui,14,3,2,80,0,23,3,3,2,2,2,2
18,Non,Ne_Voyage_Pas,1431,Recherche et développement,14,3,Médical,1,1839,2,Femme,33,3,1,Scientifique chercheur(e),3,Célibataire,1514,8018,1,O,Non,16,3,3,80,0,0,4,1,0,0,0,0
31,Oui,Voyage_Rarement,359,Ressources humaines,18,5,Ressources humaines,1,1842,4,Homme,89,4,1,Ressources humaines,1,Marié(e),2956,21495,0,O,Non,17,3,3,80,0,2,4,3,1,0,0,0
29,Oui,Voyage_Rarement,350,Ressources humaines,13,3,Ressources humaines,1,1844,1,Homme,56,2,1,Ressources humaines,1,Divorcé(e),2335,3157,4,O,Oui,15,3,4,80,3,4,3,3,2,2,2,0
45,Non,Ne_Voyage_Pas,589,Ventes,2,4,Sciences biologiques,1,1845,3,Femme,67,3,2,Directeur/directrice commercial,3,Marié(e),5154,19665,4,O,Non,22,4,2,80,2,10,3,4,8,7,5,7
36,Non,Voyage_Rarement,430,Recherche et développement,2,4,Autre,1,1847,4,Femme,73,3,2,Scientifique chercheur(e),2,Marié(e),6962,19573,4,O,Oui,22,4,4,80,1,15,2,3,1,0,0,0
43,Non,Voyage_Souvent,1422,Ventes,2,4,Sciences biologiques,1,1849,1,Homme,92,3,2,Directeur/directrice commercial,4,Marié(e),5675,19246,1,O,Non,20,4,3,80,1,7,5,3,7,7,7,7
27,Non,Voyage_Souvent,1297,Recherche et développement,5,2,Sciences biologiques,1,1850,4,Femme,53,3,1,Technicien(ne) en laboratoire,4,Célibataire,2379,19826,0,O,Oui,14,3,3,80,0,6,3,2,5,4,0,2
29,Non,Voyage_Souvent,574,Recherche et développement,20,1,Médical,1,1852,4,Homme,40,3,1,Technicien(ne) en laboratoire,4,Marié(e),3812,7003,1,O,Non,13,3,2,80,0,11,3,4,11,8,3,10
32,Non,Voyage_Souvent,1318,Ventes,10,4,Marketing,1,1853,4,Homme,79,3,2,Directeur/directrice commercial,4,Célibataire,4648,26075,8,O,Non,13,3,3,80,0,4,2,4,0,0,0,0
42,Non,Ne_Voyage_Pas,355,Recherche et développement,10,4,Diplôme technique,1,1854,3,Homme,38,3,1,Scientifique chercheur(e),3,Marié(e),2936,6161,3,O,Non,22,4,2,80,2,10,1,2,6,3,3,3
47,Non,Voyage_Rarement,207,Recherche et développement,9,4,Sciences biologiques,1,1856,2,Femme,64,3,1,Technicien(ne) en laboratoire,3,Célibataire,2105,5411,4,O,Non,12,3,3,80,0,7,2,3,2,2,2,0
46,Non,Voyage_Rarement,706,Recherche et développement,2,2,Sciences biologiques,1,1857,4,Homme,82,3,3,Chef de la production,4,Divorcé(e),8578,19989,3,O,Non,14,3,3,80,1,12,4,2,9,8,4,7
28,Non,Ne_Voyage_Pas,280,Ressources humaines,1,2,Sciences biologiques,1,1858,3,Homme,43,3,1,Ressources humaines,4,Divorcé(e),2706,10494,1,O,Non,15,3,2,80,1,3,2,3,3,2,2,2
29,Non,Voyage_Rarement,726,Recherche et développement,29,1,Sciences biologiques,1,1859,4,Homme,93,1,2,Représentant(e) en santé,3,Divorcé(e),6384,21143,8,O,Non,17,3,4,80,2,11,3,3,7,0,1,6
42,Non,Voyage_Rarement,1142,Recherche et développement,8,3,Sciences biologiques,1,1860,4,Homme,81,3,1,Technicien(ne) en laboratoire,3,Célibataire,3968,13624,4,O,Non,13,3,4,80,0,8,3,3,0,0,0,0
32,Oui,Voyage_Rarement,414,Ventes,2,4,Marketing,1,1862,3,Homme,82,2,2,Directeur/directrice commercial,2,Célibataire,9907,26186,7,O,Oui,12,3,3,80,0,7,3,2,2,2,2,2
46,Non,Voyage_Rarement,1319,Ventes,3,3,Diplôme technique,1,1863,1,Femme,45,4,4,Directeur/directrice commercial,1,Divorcé(e),13225,7739,2,O,Non,12,3,4,80,1,25,5,3,19,17,2,8
27,Non,Voyage_Rarement,728,Ventes,23,1,Médical,1,1864,2,Femme,36,2,2,Représentant(e) commercial,3,Marié(e),3540,7018,1,O,Non,21,4,4,80,1,9,5,3,9,8,5,8
29,Non,Voyage_Rarement,352,Ressources humaines,6,1,Médical,1,1865,4,Homme,87,2,1,Ressources humaines,2,Marié(e),2804,15434,1,O,Non,11,3,4,80,0,1,3,3,1,0,0,0
43,Non,Voyage_Rarement,823,Recherche et développement,6,3,Médical,1,1866,1,Femme,81,2,5,Gestionnaire,3,Marié(e),19392,22539,7,O,Non,13,3,4,80,0,21,2,3,16,12,6,14
48,Non,Voyage_Rarement,1224,Recherche et développement,10,3,Sciences biologiques,1,1867,4,Homme,91,2,5,Directeur/directrice de recherche,2,Marié(e),19665,13583,4,O,Non,12,3,4,80,0,29,3,3,22,10,12,9
29,Oui,Voyage_Souvent,459,Recherche et développement,24,2,Sciences biologiques,1,1868,4,Homme,73,2,1,Scientifique chercheur(e),4,Célibataire,2439,14753,1,O,Oui,24,4,2,80,0,1,3,2,1,0,1,0
46,Oui,Voyage_Rarement,1254,Ventes,10,3,Sciences biologiques,1,1869,3,Femme,64,3,3,Directeur/directrice commercial,2,Marié(e),7314,14011,5,O,Non,21,4,3,80,3,14,2,3,8,7,0,7
27,Non,Voyage_Souvent,1131,Recherche et développement,15,3,Sciences biologiques,1,1870,4,Femme,77,2,1,Scientifique chercheur(e),1,Marié(e),4774,23844,0,O,Non,19,3,4,80,1,8,2,2,7,6,7,3
39,Non,Voyage_Rarement,835,Recherche et développement,19,4,Autre,1,1871,4,Homme,41,3,2,Scientifique chercheur(e),4,Divorcé(e),3902,5141,8,O,Non,14,3,2,80,3,7,2,3,2,2,2,2
55,Non,Voyage_Rarement,836,Recherche et développement,2,4,Diplôme technique,1,1873,2,Homme,98,2,1,Scientifique chercheur(e),4,Marié(e),2662,7975,8,O,Non,20,4,2,80,1,19,2,4,5,2,0,4
